sample	well	mainsource	compound	time	od
R.S.3	B2	Carbon	Negative Control	10.887	0.128
R.S.3	B2	Carbon	Negative Control	11.207	0.128
R.S.3	B2	Carbon	Negative Control	11.527	0.128
R.S.3	B2	Carbon	Negative Control	11.847	0.128
R.S.3	B2	Carbon	Negative Control	12.168	0.128
R.S.3	B2	Carbon	Negative Control	12.488	0.128
R.S.3	B2	Carbon	Negative Control	12.808	0.128
R.S.3	B2	Carbon	Negative Control	13.128	0.128
R.S.3	B2	Carbon	Negative Control	13.448	0.128
R.S.3	B2	Carbon	Negative Control	13.769	0.128
R.S.3	B2	Carbon	Negative Control	14.089	0.128
R.S.3	B2	Carbon	Negative Control	14.409	0.128
R.S.3	B2	Carbon	Negative Control	14.729	0.128
R.S.3	B2	Carbon	Negative Control	15.049	0.128
R.S.3	B2	Carbon	Negative Control	15.370	0.128
R.S.3	B2	Carbon	Negative Control	15.690	0.128
R.S.3	B2	Carbon	Negative Control	16.010	0.128
R.S.3	B2	Carbon	Negative Control	16.330	0.128
R.S.3	B2	Carbon	Negative Control	16.651	0.128
R.S.3	B2	Carbon	Negative Control	16.971	0.128
R.S.3	B2	Carbon	Negative Control	17.291	0.128
R.S.3	B2	Carbon	Negative Control	17.611	0.128
R.S.3	B2	Carbon	Negative Control	17.931	0.128
R.S.3	B2	Carbon	Negative Control	18.252	0.128
R.S.3	B2	Carbon	Negative Control	18.572	0.128
R.S.3	B2	Carbon	Negative Control	18.892	0.128
R.S.3	B2	Carbon	Negative Control	19.212	0.128
R.S.3	B2	Carbon	Negative Control	19.532	0.128
R.S.3	B2	Carbon	Negative Control	19.853	0.128
R.S.3	B2	Carbon	Negative Control	20.173	0.128
R.S.3	B2	Carbon	Negative Control	20.493	0.128
R.S.3	B2	Carbon	Negative Control	20.813	0.128
R.S.3	B2	Carbon	Negative Control	21.133	0.128
R.S.3	B2	Carbon	Negative Control	21.454	0.128
R.S.3	B2	Carbon	Negative Control	21.774	0.128
R.S.3	B2	Carbon	Negative Control	22.094	0.128
R.S.3	B2	Carbon	Negative Control	22.414	0.128
R.S.3	B2	Carbon	Negative Control	22.734	0.128
R.S.3	B2	Carbon	Negative Control	23.055	0.128
R.S.3	B2	Carbon	Negative Control	23.375	0.128
R.S.3	B2	Carbon	Negative Control	23.695	0.128
R.S.3	B2	Carbon	Negative Control	24.015	0.128
R.S.3	B2	Carbon	Negative Control	24.335	0.128
R.S.3	B2	Carbon	Negative Control	24.656	0.128
R.S.3	B2	Carbon	Negative Control	24.976	0.128
R.S.3	B2	Carbon	Negative Control	25.296	0.128
R.S.3	B2	Carbon	Negative Control	25.616	0.128
R.S.3	B2	Carbon	Negative Control	25.936	0.128
R.S.3	B2	Carbon	Negative Control	26.257	0.128
R.S.3	B2	Carbon	Negative Control	26.577	0.128
R.S.3	B2	Carbon	Negative Control	26.897	0.128
R.S.3	B2	Carbon	Negative Control	27.217	0.128
R.S.3	B2	Carbon	Negative Control	27.537	0.128
R.S.3	B2	Carbon	Negative Control	27.858	0.128
R.S.3	B2	Carbon	Negative Control	28.178	0.128
R.S.3	B2	Carbon	Negative Control	28.498	0.128
R.S.3	B2	Carbon	Negative Control	28.818	0.128
R.S.3	B2	Carbon	Negative Control	29.138	0.128
R.S.3	B2	Carbon	Negative Control	29.459	0.128
R.S.3	B2	Carbon	Negative Control	29.779	0.128
R.S.3	B2	Carbon	Negative Control	30.099	0.128
R.S.3	B2	Carbon	Negative Control	30.419	0.128
R.S.3	B2	Carbon	Negative Control	30.739	0.128
R.S.3	B2	Carbon	Negative Control	31.060	0.128
R.S.3	B2	Carbon	Negative Control	31.380	0.128
R.S.3	B2	Carbon	Negative Control	31.700	0.128
R.S.3	B3	Carbon	Quinate	0.000	0.112
R.S.3	B3	Carbon	Quinate	0.320	0.112
R.S.3	B3	Carbon	Quinate	0.640	0.112
R.S.3	B3	Carbon	Quinate	0.961	0.112
R.S.3	B3	Carbon	Quinate	1.281	0.112
R.S.3	B3	Carbon	Quinate	1.601	0.112
R.S.3	B3	Carbon	Quinate	1.921	0.113
R.S.3	B3	Carbon	Quinate	2.241	0.113
R.S.3	B3	Carbon	Quinate	2.562	0.113
R.S.3	B3	Carbon	Quinate	2.882	0.113
R.S.3	B3	Carbon	Quinate	3.202	0.113
R.S.3	B3	Carbon	Quinate	3.522	0.113
R.S.3	B3	Carbon	Quinate	3.842	0.113
R.S.3	B3	Carbon	Quinate	4.163	0.113
R.S.3	B3	Carbon	Quinate	4.483	0.114
R.S.3	B3	Carbon	Quinate	4.803	0.114
R.S.3	B3	Carbon	Quinate	5.123	0.114
R.S.3	B3	Carbon	Quinate	5.443	0.114
R.S.3	B3	Carbon	Quinate	5.764	0.114
R.S.3	B3	Carbon	Quinate	6.084	0.114
R.S.3	B3	Carbon	Quinate	6.404	0.115
R.S.3	B3	Carbon	Quinate	6.724	0.115
R.S.3	B3	Carbon	Quinate	7.044	0.115
R.S.3	B3	Carbon	Quinate	7.365	0.115
R.S.3	B3	Carbon	Quinate	7.685	0.115
R.S.3	B3	Carbon	Quinate	8.005	0.115
R.S.3	B3	Carbon	Quinate	8.325	0.116
R.S.3	B3	Carbon	Quinate	8.645	0.116
R.S.3	B3	Carbon	Quinate	8.966	0.116
R.S.3	B3	Carbon	Quinate	9.286	0.116
R.S.3	B3	Carbon	Quinate	9.606	0.116
R.S.3	B3	Carbon	Quinate	9.926	0.117
R.S.3	B3	Carbon	Quinate	10.246	0.117
R.S.3	B3	Carbon	Quinate	10.567	0.117
R.S.3	B3	Carbon	Quinate	10.887	0.117
R.S.3	B3	Carbon	Quinate	11.207	0.117
R.S.3	B3	Carbon	Quinate	11.527	0.118
R.S.3	B3	Carbon	Quinate	11.847	0.118
R.S.3	B3	Carbon	Quinate	12.168	0.118
R.S.3	B3	Carbon	Quinate	12.488	0.118
R.S.3	B3	Carbon	Quinate	12.808	0.119
R.S.3	B3	Carbon	Quinate	13.128	0.119
R.S.3	B3	Carbon	Quinate	13.448	0.119
R.S.3	B3	Carbon	Quinate	13.769	0.119
R.S.3	B3	Carbon	Quinate	14.089	0.119
R.S.3	B3	Carbon	Quinate	14.409	0.120
R.S.3	B3	Carbon	Quinate	14.729	0.120
R.S.3	B3	Carbon	Quinate	15.049	0.120
R.S.3	B3	Carbon	Quinate	15.370	0.120
R.S.3	B3	Carbon	Quinate	15.690	0.120
R.S.3	B3	Carbon	Quinate	16.010	0.120
R.S.3	B3	Carbon	Quinate	16.330	0.121
R.S.3	B3	Carbon	Quinate	16.651	0.121
R.S.3	B3	Carbon	Quinate	16.971	0.121
R.S.3	B3	Carbon	Quinate	17.291	0.121
R.S.3	B3	Carbon	Quinate	17.611	0.121
R.S.3	B3	Carbon	Quinate	17.931	0.121
R.S.3	B3	Carbon	Quinate	18.252	0.122
R.S.3	B3	Carbon	Quinate	18.572	0.122
R.S.3	B3	Carbon	Quinate	18.892	0.122
R.S.3	B3	Carbon	Quinate	19.212	0.122
R.S.3	B3	Carbon	Quinate	19.532	0.122
R.S.3	B3	Carbon	Quinate	19.853	0.122
R.S.3	B3	Carbon	Quinate	20.173	0.122
R.S.3	B3	Carbon	Quinate	20.493	0.123
R.S.3	B3	Carbon	Quinate	20.813	0.123
R.S.3	B3	Carbon	Quinate	21.133	0.123
R.S.3	B3	Carbon	Quinate	21.454	0.123
R.S.3	B3	Carbon	Quinate	21.774	0.123
R.S.3	B3	Carbon	Quinate	22.094	0.123
R.S.3	B3	Carbon	Quinate	22.414	0.123
R.S.3	B3	Carbon	Quinate	22.734	0.123
R.S.3	B3	Carbon	Quinate	23.055	0.123
R.S.3	B3	Carbon	Quinate	23.375	0.123
R.S.3	B3	Carbon	Quinate	23.695	0.124
R.S.3	B3	Carbon	Quinate	24.015	0.124
R.S.3	B3	Carbon	Quinate	24.335	0.124
R.S.3	B3	Carbon	Quinate	24.656	0.124
R.S.3	B3	Carbon	Quinate	24.976	0.124
R.S.3	B3	Carbon	Quinate	25.296	0.124
R.S.3	B3	Carbon	Quinate	25.616	0.124
R.S.3	B3	Carbon	Quinate	25.936	0.124
R.S.3	B3	Carbon	Quinate	26.257	0.124
R.S.3	B3	Carbon	Quinate	26.577	0.124
R.S.3	B3	Carbon	Quinate	26.897	0.124
R.S.3	B3	Carbon	Quinate	27.217	0.124
R.S.3	B3	Carbon	Quinate	27.537	0.124
R.S.3	B3	Carbon	Quinate	27.858	0.124
R.S.3	B3	Carbon	Quinate	28.178	0.124
R.S.3	B3	Carbon	Quinate	28.498	0.124
R.S.3	B3	Carbon	Quinate	28.818	0.124
R.S.3	B3	Carbon	Quinate	29.138	0.125
R.S.3	B3	Carbon	Quinate	29.459	0.125
R.S.3	B3	Carbon	Quinate	29.779	0.125
R.S.3	B3	Carbon	Quinate	30.099	0.125
R.S.3	B3	Carbon	Quinate	30.419	0.125
R.S.3	B3	Carbon	Quinate	30.739	0.125
R.S.3	B3	Carbon	Quinate	31.060	0.125
R.S.3	B3	Carbon	Quinate	31.380	0.125
R.S.3	B3	Carbon	Quinate	31.700	0.125
R.S.3	B4	Carbon	Succinate	0.000	0.118
R.S.3	B4	Carbon	Succinate	0.320	0.119
R.S.3	B4	Carbon	Succinate	0.640	0.120
R.S.3	B4	Carbon	Succinate	0.961	0.121
R.S.3	B4	Carbon	Succinate	1.281	0.123
R.S.3	B4	Carbon	Succinate	1.601	0.124
R.S.3	B4	Carbon	Succinate	1.921	0.125
R.S.3	B4	Carbon	Succinate	2.241	0.127
R.S.3	B4	Carbon	Succinate	2.562	0.129
R.S.3	B4	Carbon	Succinate	2.882	0.130
R.S.3	B4	Carbon	Succinate	3.202	0.132
R.S.3	B4	Carbon	Succinate	3.522	0.134
R.S.3	B4	Carbon	Succinate	3.842	0.136
R.S.3	B4	Carbon	Succinate	4.163	0.138
R.S.3	B4	Carbon	Succinate	4.483	0.141
R.S.3	B4	Carbon	Succinate	4.803	0.143
R.S.3	B4	Carbon	Succinate	5.123	0.145
R.S.3	B4	Carbon	Succinate	5.443	0.148
R.S.3	B4	Carbon	Succinate	5.764	0.151
R.S.3	B4	Carbon	Succinate	6.084	0.154
R.S.3	B4	Carbon	Succinate	6.404	0.157
R.S.3	B4	Carbon	Succinate	6.724	0.160
R.S.3	B4	Carbon	Succinate	7.044	0.163
R.S.3	B4	Carbon	Succinate	7.365	0.166
R.S.3	B4	Carbon	Succinate	7.685	0.170
R.S.3	B4	Carbon	Succinate	8.005	0.174
R.S.3	B4	Carbon	Succinate	8.325	0.177
R.S.3	B4	Carbon	Succinate	8.645	0.181
R.S.3	B4	Carbon	Succinate	8.966	0.185
R.S.3	B4	Carbon	Succinate	9.286	0.189
R.S.3	B4	Carbon	Succinate	9.606	0.194
R.S.3	B4	Carbon	Succinate	9.926	0.198
R.S.3	B4	Carbon	Succinate	10.246	0.203
R.S.3	B4	Carbon	Succinate	10.567	0.207
R.S.3	B4	Carbon	Succinate	10.887	0.212
R.S.3	B4	Carbon	Succinate	11.207	0.217
R.S.3	B4	Carbon	Succinate	11.527	0.221
R.S.3	B4	Carbon	Succinate	11.847	0.226
R.S.3	B4	Carbon	Succinate	12.168	0.231
R.S.3	B4	Carbon	Succinate	12.488	0.236
R.S.3	B4	Carbon	Succinate	12.808	0.241
R.S.3	B4	Carbon	Succinate	13.128	0.246
R.S.3	B4	Carbon	Succinate	13.448	0.251
R.S.3	B4	Carbon	Succinate	13.769	0.256
R.S.3	B4	Carbon	Succinate	14.089	0.261
R.S.3	B4	Carbon	Succinate	14.409	0.266
R.S.3	B4	Carbon	Succinate	14.729	0.271
R.S.3	B4	Carbon	Succinate	15.049	0.276
R.S.3	B4	Carbon	Succinate	15.370	0.281
R.S.3	B4	Carbon	Succinate	15.690	0.286
R.S.3	B4	Carbon	Succinate	16.010	0.291
R.S.3	B4	Carbon	Succinate	16.330	0.295
R.S.3	B4	Carbon	Succinate	16.651	0.300
R.S.3	B4	Carbon	Succinate	16.971	0.304
R.S.3	B4	Carbon	Succinate	17.291	0.309
R.S.3	B4	Carbon	Succinate	17.611	0.313
R.S.3	B4	Carbon	Succinate	17.931	0.317
R.S.3	B4	Carbon	Succinate	18.252	0.321
R.S.3	B4	Carbon	Succinate	18.572	0.325
R.S.3	B4	Carbon	Succinate	18.892	0.329
R.S.3	B4	Carbon	Succinate	19.212	0.332
R.S.3	B4	Carbon	Succinate	19.532	0.336
R.S.3	B4	Carbon	Succinate	19.853	0.339
R.S.3	B4	Carbon	Succinate	20.173	0.342
R.S.3	B4	Carbon	Succinate	20.493	0.346
R.S.3	B4	Carbon	Succinate	20.813	0.349
R.S.3	B4	Carbon	Succinate	21.133	0.351
R.S.3	B4	Carbon	Succinate	21.454	0.354
R.S.3	B4	Carbon	Succinate	21.774	0.357
R.S.3	B4	Carbon	Succinate	22.094	0.359
R.S.3	B4	Carbon	Succinate	22.414	0.362
R.S.3	B4	Carbon	Succinate	22.734	0.364
R.S.3	B4	Carbon	Succinate	23.055	0.366
R.S.3	B4	Carbon	Succinate	23.375	0.368
R.S.3	B4	Carbon	Succinate	23.695	0.370
R.S.3	B4	Carbon	Succinate	24.015	0.372
R.S.3	B4	Carbon	Succinate	24.335	0.373
R.S.3	B4	Carbon	Succinate	24.656	0.375
R.S.3	B4	Carbon	Succinate	24.976	0.377
R.S.3	B4	Carbon	Succinate	25.296	0.378
R.S.3	B4	Carbon	Succinate	25.616	0.379
R.S.3	B4	Carbon	Succinate	25.936	0.381
R.S.3	B4	Carbon	Succinate	26.257	0.382
R.S.3	B4	Carbon	Succinate	26.577	0.383
R.S.3	B4	Carbon	Succinate	26.897	0.384
R.S.3	B4	Carbon	Succinate	27.217	0.385
R.S.3	B4	Carbon	Succinate	27.537	0.386
R.S.3	B4	Carbon	Succinate	27.858	0.387
R.S.3	B4	Carbon	Succinate	28.178	0.388
R.S.3	B4	Carbon	Succinate	28.498	0.389
R.S.3	B4	Carbon	Succinate	28.818	0.390
R.S.3	B4	Carbon	Succinate	29.138	0.390
R.S.3	B4	Carbon	Succinate	29.459	0.391
R.S.3	B4	Carbon	Succinate	29.779	0.392
R.S.3	B4	Carbon	Succinate	30.099	0.392
R.S.3	B4	Carbon	Succinate	30.419	0.393
R.S.3	B4	Carbon	Succinate	30.739	0.393
R.S.3	B4	Carbon	Succinate	31.060	0.394
R.S.3	B4	Carbon	Succinate	31.380	0.394
R.S.3	B4	Carbon	Succinate	31.700	0.395
R.S.3	B5	Carbon	Dulcitol	0.000	0.116
R.S.3	B5	Carbon	Dulcitol	0.320	0.117
R.S.3	B5	Carbon	Dulcitol	0.640	0.117
R.S.3	B5	Carbon	Dulcitol	0.961	0.118
R.S.3	B5	Carbon	Dulcitol	1.281	0.119
R.S.3	B5	Carbon	Dulcitol	1.601	0.120
R.S.3	B5	Carbon	Dulcitol	1.921	0.121
R.S.3	B5	Carbon	Dulcitol	2.241	0.123
R.S.3	B5	Carbon	Dulcitol	2.562	0.124
R.S.3	B5	Carbon	Dulcitol	2.882	0.126
R.S.3	B5	Carbon	Dulcitol	3.202	0.128
R.S.3	B5	Carbon	Dulcitol	3.522	0.130
R.S.3	B5	Carbon	Dulcitol	3.842	0.132
R.S.3	B5	Carbon	Dulcitol	4.163	0.135
R.S.3	B5	Carbon	Dulcitol	4.483	0.138
R.S.3	B5	Carbon	Dulcitol	4.803	0.141
R.S.3	B5	Carbon	Dulcitol	5.123	0.144
R.S.3	B5	Carbon	Dulcitol	5.443	0.148
R.S.3	B5	Carbon	Dulcitol	5.764	0.153
R.S.3	B5	Carbon	Dulcitol	6.084	0.158
R.S.3	B5	Carbon	Dulcitol	6.404	0.163
R.S.3	B5	Carbon	Dulcitol	6.724	0.169
R.S.3	B5	Carbon	Dulcitol	7.044	0.175
R.S.3	B5	Carbon	Dulcitol	7.365	0.182
R.S.3	B5	Carbon	Dulcitol	7.685	0.189
R.S.3	B5	Carbon	Dulcitol	8.005	0.197
R.S.3	B5	Carbon	Dulcitol	8.325	0.206
R.S.3	B5	Carbon	Dulcitol	8.645	0.215
R.S.3	B5	Carbon	Dulcitol	8.966	0.224
R.S.3	B5	Carbon	Dulcitol	9.286	0.234
R.S.3	B5	Carbon	Dulcitol	9.606	0.245
R.S.3	B5	Carbon	Dulcitol	9.926	0.255
R.S.3	B5	Carbon	Dulcitol	10.246	0.266
R.S.3	B5	Carbon	Dulcitol	10.567	0.278
R.S.3	B5	Carbon	Dulcitol	10.887	0.289
R.S.3	B5	Carbon	Dulcitol	11.207	0.301
R.S.3	B5	Carbon	Dulcitol	11.527	0.312
R.S.3	B5	Carbon	Dulcitol	11.847	0.323
R.S.3	B5	Carbon	Dulcitol	12.168	0.334
R.S.3	B5	Carbon	Dulcitol	12.488	0.345
R.S.3	B5	Carbon	Dulcitol	12.808	0.355
R.S.3	B5	Carbon	Dulcitol	13.128	0.365
R.S.3	B5	Carbon	Dulcitol	13.448	0.375
R.S.3	B5	Carbon	Dulcitol	13.769	0.384
R.S.3	B5	Carbon	Dulcitol	14.089	0.392
R.S.3	B5	Carbon	Dulcitol	14.409	0.400
R.S.3	B5	Carbon	Dulcitol	14.729	0.407
R.S.3	B5	Carbon	Dulcitol	15.049	0.414
R.S.3	B5	Carbon	Dulcitol	15.370	0.420
R.S.3	B5	Carbon	Dulcitol	15.690	0.426
R.S.3	B5	Carbon	Dulcitol	16.010	0.431
R.S.3	B5	Carbon	Dulcitol	16.330	0.436
R.S.3	B5	Carbon	Dulcitol	16.651	0.440
R.S.3	B5	Carbon	Dulcitol	16.971	0.444
R.S.3	B5	Carbon	Dulcitol	17.291	0.448
R.S.3	B5	Carbon	Dulcitol	17.611	0.451
R.S.3	B5	Carbon	Dulcitol	17.931	0.454
R.S.3	B5	Carbon	Dulcitol	18.252	0.457
R.S.3	B5	Carbon	Dulcitol	18.572	0.459
R.S.3	B5	Carbon	Dulcitol	18.892	0.461
R.S.3	B5	Carbon	Dulcitol	19.212	0.463
R.S.3	B5	Carbon	Dulcitol	19.532	0.464
R.S.3	B5	Carbon	Dulcitol	19.853	0.466
R.S.3	B5	Carbon	Dulcitol	20.173	0.467
R.S.3	B5	Carbon	Dulcitol	20.493	0.468
R.S.3	B5	Carbon	Dulcitol	20.813	0.469
R.S.3	B5	Carbon	Dulcitol	21.133	0.470
R.S.3	B5	Carbon	Dulcitol	21.454	0.471
R.S.3	B5	Carbon	Dulcitol	21.774	0.472
R.S.3	B5	Carbon	Dulcitol	22.094	0.472
R.S.3	B5	Carbon	Dulcitol	22.414	0.473
R.S.3	B5	Carbon	Dulcitol	22.734	0.473
R.S.3	B5	Carbon	Dulcitol	23.055	0.474
R.S.3	B5	Carbon	Dulcitol	23.375	0.474
R.S.3	B5	Carbon	Dulcitol	23.695	0.475
R.S.3	B5	Carbon	Dulcitol	24.015	0.475
R.S.3	B5	Carbon	Dulcitol	24.335	0.475
R.S.3	B5	Carbon	Dulcitol	24.656	0.475
R.S.3	B5	Carbon	Dulcitol	24.976	0.476
R.S.3	B5	Carbon	Dulcitol	25.296	0.476
R.S.3	B5	Carbon	Dulcitol	25.616	0.476
R.S.3	B5	Carbon	Dulcitol	25.936	0.476
R.S.3	B5	Carbon	Dulcitol	26.257	0.476
R.S.3	B5	Carbon	Dulcitol	26.577	0.476
R.S.3	B5	Carbon	Dulcitol	26.897	0.476
R.S.3	B5	Carbon	Dulcitol	27.217	0.476
R.S.3	B5	Carbon	Dulcitol	27.537	0.477
R.S.3	B5	Carbon	Dulcitol	27.858	0.477
R.S.3	B5	Carbon	Dulcitol	28.178	0.477
R.S.3	B5	Carbon	Dulcitol	28.498	0.477
R.S.3	B5	Carbon	Dulcitol	28.818	0.477
R.S.3	B5	Carbon	Dulcitol	29.138	0.477
R.S.3	B5	Carbon	Dulcitol	29.459	0.477
R.S.3	B5	Carbon	Dulcitol	29.779	0.477
R.S.3	B5	Carbon	Dulcitol	30.099	0.477
R.S.3	B5	Carbon	Dulcitol	30.419	0.477
R.S.3	B5	Carbon	Dulcitol	30.739	0.477
R.S.3	B5	Carbon	Dulcitol	31.060	0.477
R.S.3	B5	Carbon	Dulcitol	31.380	0.477
R.S.3	B5	Carbon	Dulcitol	31.700	0.477
R.S.3	B6	Carbon	Alpha-D-Glucose	0.000	0.094
R.S.3	B6	Carbon	Alpha-D-Glucose	0.320	0.099
R.S.3	B6	Carbon	Alpha-D-Glucose	0.640	0.106
R.S.3	B6	Carbon	Alpha-D-Glucose	0.961	0.113
R.S.3	B6	Carbon	Alpha-D-Glucose	1.281	0.120
R.S.3	B6	Carbon	Alpha-D-Glucose	1.601	0.129
R.S.3	B6	Carbon	Alpha-D-Glucose	1.921	0.138
R.S.3	B6	Carbon	Alpha-D-Glucose	2.241	0.148
R.S.3	B6	Carbon	Alpha-D-Glucose	2.562	0.159
R.S.3	B6	Carbon	Alpha-D-Glucose	2.882	0.171
R.S.3	B6	Carbon	Alpha-D-Glucose	3.202	0.183
R.S.3	B6	Carbon	Alpha-D-Glucose	3.522	0.196
R.S.3	B6	Carbon	Alpha-D-Glucose	3.842	0.209
R.S.3	B6	Carbon	Alpha-D-Glucose	4.163	0.223
R.S.3	B6	Carbon	Alpha-D-Glucose	4.483	0.237
R.S.3	B6	Carbon	Alpha-D-Glucose	4.803	0.252
R.S.3	B6	Carbon	Alpha-D-Glucose	5.123	0.266
R.S.3	B6	Carbon	Alpha-D-Glucose	5.443	0.280
R.S.3	B6	Carbon	Alpha-D-Glucose	5.764	0.294
R.S.3	B6	Carbon	Alpha-D-Glucose	6.084	0.308
R.S.3	B6	Carbon	Alpha-D-Glucose	6.404	0.321
R.S.3	B6	Carbon	Alpha-D-Glucose	6.724	0.333
R.S.3	B6	Carbon	Alpha-D-Glucose	7.044	0.345
R.S.3	B6	Carbon	Alpha-D-Glucose	7.365	0.356
R.S.3	B6	Carbon	Alpha-D-Glucose	7.685	0.366
R.S.3	B6	Carbon	Alpha-D-Glucose	8.005	0.376
R.S.3	B6	Carbon	Alpha-D-Glucose	8.325	0.385
R.S.3	B6	Carbon	Alpha-D-Glucose	8.645	0.392
R.S.3	B6	Carbon	Alpha-D-Glucose	8.966	0.400
R.S.3	B6	Carbon	Alpha-D-Glucose	9.286	0.406
R.S.3	B6	Carbon	Alpha-D-Glucose	9.606	0.412
R.S.3	B6	Carbon	Alpha-D-Glucose	9.926	0.417
R.S.3	B6	Carbon	Alpha-D-Glucose	10.246	0.422
R.S.3	B6	Carbon	Alpha-D-Glucose	10.567	0.426
R.S.3	B6	Carbon	Alpha-D-Glucose	10.887	0.429
R.S.3	B6	Carbon	Alpha-D-Glucose	11.207	0.432
R.S.3	B6	Carbon	Alpha-D-Glucose	11.527	0.435
R.S.3	B6	Carbon	Alpha-D-Glucose	11.847	0.438
R.S.3	B6	Carbon	Alpha-D-Glucose	12.168	0.440
R.S.3	B6	Carbon	Alpha-D-Glucose	12.488	0.442
R.S.3	B6	Carbon	Alpha-D-Glucose	12.808	0.443
R.S.3	B6	Carbon	Alpha-D-Glucose	13.128	0.445
R.S.3	B6	Carbon	Alpha-D-Glucose	13.448	0.446
R.S.3	B6	Carbon	Alpha-D-Glucose	13.769	0.447
R.S.3	B6	Carbon	Alpha-D-Glucose	14.089	0.448
R.S.3	B6	Carbon	Alpha-D-Glucose	14.409	0.449
R.S.3	B6	Carbon	Alpha-D-Glucose	14.729	0.450
R.S.3	B6	Carbon	Alpha-D-Glucose	15.049	0.450
R.S.3	B6	Carbon	Alpha-D-Glucose	15.370	0.451
R.S.3	B6	Carbon	Alpha-D-Glucose	15.690	0.451
R.S.3	B6	Carbon	Alpha-D-Glucose	16.010	0.452
R.S.3	B6	Carbon	Alpha-D-Glucose	16.330	0.452
R.S.3	B6	Carbon	Alpha-D-Glucose	16.651	0.452
R.S.3	B6	Carbon	Alpha-D-Glucose	16.971	0.453
R.S.3	B6	Carbon	Alpha-D-Glucose	17.291	0.453
R.S.3	B6	Carbon	Alpha-D-Glucose	17.611	0.453
R.S.3	B6	Carbon	Alpha-D-Glucose	17.931	0.453
R.S.3	B6	Carbon	Alpha-D-Glucose	18.252	0.453
R.S.3	B6	Carbon	Alpha-D-Glucose	18.572	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	18.892	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	19.212	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	19.532	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	19.853	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	20.173	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	20.493	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	20.813	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	21.133	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	21.454	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	21.774	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	22.094	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	22.414	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	22.734	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	23.055	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	23.375	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	23.695	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	24.015	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	24.335	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	24.656	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	24.976	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	25.296	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	25.616	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	25.936	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	26.257	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	26.577	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	26.897	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	27.217	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	27.537	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	27.858	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	28.178	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	28.498	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	28.818	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	29.138	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	29.459	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	29.779	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	30.099	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	30.419	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	30.739	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	31.060	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	31.380	0.454
R.S.3	B6	Carbon	Alpha-D-Glucose	31.700	0.454
R.S.3	B7	Carbon	L-Xylose	0.000	0.106
R.S.3	B7	Carbon	L-Xylose	0.320	0.107
R.S.3	B7	Carbon	L-Xylose	0.640	0.109
R.S.3	B7	Carbon	L-Xylose	0.961	0.112
R.S.3	B7	Carbon	L-Xylose	1.281	0.115
R.S.3	B7	Carbon	L-Xylose	1.601	0.118
R.S.3	B7	Carbon	L-Xylose	1.921	0.120
R.S.3	B7	Carbon	L-Xylose	2.241	0.121
R.S.3	B7	Carbon	L-Xylose	2.562	0.122
R.S.3	B7	Carbon	L-Xylose	2.882	0.122
R.S.3	B7	Carbon	L-Xylose	3.202	0.122
R.S.3	B7	Carbon	L-Xylose	3.522	0.123
R.S.3	B7	Carbon	L-Xylose	3.842	0.123
R.S.3	B7	Carbon	L-Xylose	4.163	0.123
R.S.3	B7	Carbon	L-Xylose	4.483	0.123
