sample	well	mainsource	compound	time	od
R.S.3	G11	Nitrogen	Biuret	22.700	0.260
R.S.3	G11	Nitrogen	Biuret	23.200	0.258
R.S.3	G11	Nitrogen	Biuret	23.700	0.258
R.S.3	G11	Nitrogen	Biuret	24.200	0.255
R.S.3	G11	Nitrogen	Biuret	24.700	0.254
R.S.3	G11	Nitrogen	Biuret	25.200	0.254
R.S.3	G11	Nitrogen	Biuret	25.700	0.252
R.S.3	G11	Nitrogen	Biuret	26.200	0.251
R.S.3	G11	Nitrogen	Biuret	26.700	0.247
R.S.3	G11	Nitrogen	Biuret	27.200	0.246
R.S.3	G11	Nitrogen	Biuret	27.700	0.246
R.S.3	G11	Nitrogen	Biuret	28.200	0.245
R.S.3	G11	Nitrogen	Biuret	28.700	0.248
R.S.3	G11	Nitrogen	Biuret	29.200	0.247
R.S.3	G11	Nitrogen	Biuret	29.700	0.247
R.S.3	G11	Nitrogen	Biuret	30.200	0.244
R.S.3	G11	Nitrogen	Biuret	30.700	0.244
R.S.3	G11	Nitrogen	Biuret	31.200	0.243
R.S.3	G11	Nitrogen	Biuret	31.700	0.242
R.S.3	G12	Nitrogen	Guanidine	0.000	0.103
R.S.3	G12	Nitrogen	Guanidine	0.500	0.106
R.S.3	G12	Nitrogen	Guanidine	1.000	0.109
R.S.3	G12	Nitrogen	Guanidine	1.500	0.112
R.S.3	G12	Nitrogen	Guanidine	2.000	0.113
R.S.3	G12	Nitrogen	Guanidine	2.500	0.113
R.S.3	G12	Nitrogen	Guanidine	3.000	0.114
R.S.3	G12	Nitrogen	Guanidine	3.500	0.115
R.S.3	G12	Nitrogen	Guanidine	4.000	0.117
R.S.3	G12	Nitrogen	Guanidine	4.500	0.119
R.S.3	G12	Nitrogen	Guanidine	5.000	0.120
R.S.3	G12	Nitrogen	Guanidine	5.500	0.122
R.S.3	G12	Nitrogen	Guanidine	6.000	0.124
R.S.3	G12	Nitrogen	Guanidine	6.600	0.125
R.S.3	G12	Nitrogen	Guanidine	7.100	0.126
R.S.3	G12	Nitrogen	Guanidine	7.600	0.128
R.S.3	G12	Nitrogen	Guanidine	8.100	0.131
R.S.3	G12	Nitrogen	Guanidine	8.600	0.132
R.S.3	G12	Nitrogen	Guanidine	9.100	0.139
R.S.3	G12	Nitrogen	Guanidine	9.600	0.144
R.S.3	G12	Nitrogen	Guanidine	10.100	0.149
R.S.3	G12	Nitrogen	Guanidine	10.600	0.152
R.S.3	G12	Nitrogen	Guanidine	11.100	0.153
R.S.3	G12	Nitrogen	Guanidine	11.600	0.156
R.S.3	G12	Nitrogen	Guanidine	12.100	0.160
R.S.3	G12	Nitrogen	Guanidine	12.600	0.164
R.S.3	G12	Nitrogen	Guanidine	13.100	0.169
R.S.3	G12	Nitrogen	Guanidine	13.600	0.171
R.S.3	G12	Nitrogen	Guanidine	14.100	0.176
R.S.3	G12	Nitrogen	Guanidine	14.600	0.179
R.S.3	G12	Nitrogen	Guanidine	15.100	0.181
R.S.3	G12	Nitrogen	Guanidine	15.600	0.185
R.S.3	G12	Nitrogen	Guanidine	16.100	0.187
R.S.3	G12	Nitrogen	Guanidine	16.600	0.188
R.S.3	G12	Nitrogen	Guanidine	17.100	0.189
R.S.3	G12	Nitrogen	Guanidine	17.600	0.194
R.S.3	G12	Nitrogen	Guanidine	18.100	0.197
R.S.3	G12	Nitrogen	Guanidine	18.600	0.194
R.S.3	G12	Nitrogen	Guanidine	19.200	0.195
R.S.3	G12	Nitrogen	Guanidine	19.700	0.199
R.S.3	G12	Nitrogen	Guanidine	20.200	0.197
R.S.3	G12	Nitrogen	Guanidine	20.700	0.198
R.S.3	G12	Nitrogen	Guanidine	21.200	0.204
R.S.3	G12	Nitrogen	Guanidine	21.700	0.207
R.S.3	G12	Nitrogen	Guanidine	22.200	0.213
R.S.3	G12	Nitrogen	Guanidine	22.700	0.215
R.S.3	G12	Nitrogen	Guanidine	23.200	0.215
R.S.3	G12	Nitrogen	Guanidine	23.700	0.216
R.S.3	G12	Nitrogen	Guanidine	24.200	0.216
R.S.3	G12	Nitrogen	Guanidine	24.700	0.218
R.S.3	G12	Nitrogen	Guanidine	25.200	0.216
R.S.3	G12	Nitrogen	Guanidine	25.700	0.217
R.S.3	G12	Nitrogen	Guanidine	26.200	0.219
R.S.3	G12	Nitrogen	Guanidine	26.700	0.220
R.S.3	G12	Nitrogen	Guanidine	27.200	0.222
R.S.3	G12	Nitrogen	Guanidine	27.700	0.223
R.S.3	G12	Nitrogen	Guanidine	28.200	0.221
R.S.3	G12	Nitrogen	Guanidine	28.700	0.225
R.S.3	G12	Nitrogen	Guanidine	29.200	0.223
R.S.3	G12	Nitrogen	Guanidine	29.700	0.222
R.S.3	G12	Nitrogen	Guanidine	30.200	0.221
R.S.3	G12	Nitrogen	Guanidine	30.700	0.222
R.S.3	G12	Nitrogen	Guanidine	31.200	0.224
R.S.3	G12	Nitrogen	Guanidine	31.700	0.227
R.S.3	G2	Nitrogen	Tyramine	0.000	0.109
R.S.3	G2	Nitrogen	Tyramine	0.500	0.114
R.S.3	G2	Nitrogen	Tyramine	1.000	0.119
R.S.3	G2	Nitrogen	Tyramine	1.500	0.132
R.S.3	G2	Nitrogen	Tyramine	2.000	0.135
R.S.3	G2	Nitrogen	Tyramine	2.500	0.139
R.S.3	G2	Nitrogen	Tyramine	3.000	0.143
R.S.3	G2	Nitrogen	Tyramine	3.500	0.133
R.S.3	G2	Nitrogen	Tyramine	4.000	0.134
R.S.3	G2	Nitrogen	Tyramine	4.500	0.136
R.S.3	G2	Nitrogen	Tyramine	5.000	0.139
R.S.3	G2	Nitrogen	Tyramine	5.500	0.152
R.S.3	G2	Nitrogen	Tyramine	6.000	0.152
R.S.3	G2	Nitrogen	Tyramine	6.600	0.147
R.S.3	G2	Nitrogen	Tyramine	7.100	0.151
R.S.3	G2	Nitrogen	Tyramine	7.600	0.152
R.S.3	G2	Nitrogen	Tyramine	8.100	0.155
R.S.3	G2	Nitrogen	Tyramine	8.600	0.154
R.S.3	G2	Nitrogen	Tyramine	9.100	0.153
R.S.3	G2	Nitrogen	Tyramine	9.600	0.152
R.S.3	G2	Nitrogen	Tyramine	10.100	0.152
R.S.3	G2	Nitrogen	Tyramine	10.600	0.153
R.S.3	G2	Nitrogen	Tyramine	11.100	0.154
R.S.3	G2	Nitrogen	Tyramine	11.600	0.155
R.S.3	G2	Nitrogen	Tyramine	12.100	0.155
R.S.3	G2	Nitrogen	Tyramine	12.600	0.156
R.S.3	G2	Nitrogen	Tyramine	13.100	0.156
R.S.3	G2	Nitrogen	Tyramine	13.600	0.159
R.S.3	G2	Nitrogen	Tyramine	14.100	0.161
R.S.3	G2	Nitrogen	Tyramine	14.600	0.163
R.S.3	G2	Nitrogen	Tyramine	15.100	0.165
R.S.3	G2	Nitrogen	Tyramine	15.600	0.169
R.S.3	G2	Nitrogen	Tyramine	16.100	0.169
R.S.3	G2	Nitrogen	Tyramine	16.600	0.172
R.S.3	G2	Nitrogen	Tyramine	17.100	0.175
R.S.3	G2	Nitrogen	Tyramine	17.600	0.182
R.S.3	G2	Nitrogen	Tyramine	18.100	0.186
R.S.3	G2	Nitrogen	Tyramine	18.600	0.189
R.S.3	G2	Nitrogen	Tyramine	19.200	0.190
R.S.3	G2	Nitrogen	Tyramine	19.700	0.194
R.S.3	G2	Nitrogen	Tyramine	20.200	0.196
R.S.3	G2	Nitrogen	Tyramine	20.700	0.198
R.S.3	G2	Nitrogen	Tyramine	21.200	0.198
R.S.3	G2	Nitrogen	Tyramine	21.700	0.197
R.S.3	G2	Nitrogen	Tyramine	22.200	0.198
R.S.3	G2	Nitrogen	Tyramine	22.700	0.200
R.S.3	G2	Nitrogen	Tyramine	23.200	0.208
R.S.3	G2	Nitrogen	Tyramine	23.700	0.220
R.S.3	G2	Nitrogen	Tyramine	24.200	0.222
R.S.3	G2	Nitrogen	Tyramine	24.700	0.224
R.S.3	G2	Nitrogen	Tyramine	25.200	0.226
R.S.3	G2	Nitrogen	Tyramine	25.700	0.229
R.S.3	G2	Nitrogen	Tyramine	26.200	0.230
R.S.3	G2	Nitrogen	Tyramine	26.700	0.231
R.S.3	G2	Nitrogen	Tyramine	27.200	0.231
R.S.3	G2	Nitrogen	Tyramine	27.700	0.232
R.S.3	G2	Nitrogen	Tyramine	28.200	0.235
R.S.3	G2	Nitrogen	Tyramine	28.700	0.241
R.S.3	G2	Nitrogen	Tyramine	29.200	0.245
R.S.3	G2	Nitrogen	Tyramine	29.700	0.248
R.S.3	G2	Nitrogen	Tyramine	30.200	0.251
R.S.3	G2	Nitrogen	Tyramine	30.700	0.252
R.S.3	G2	Nitrogen	Tyramine	31.200	0.253
R.S.3	G2	Nitrogen	Tyramine	31.700	0.252
R.S.3	G3	Nitrogen	Uridine	0.000	0.101
R.S.3	G3	Nitrogen	Uridine	0.500	0.112
R.S.3	G3	Nitrogen	Uridine	1.000	0.120
R.S.3	G3	Nitrogen	Uridine	1.500	0.130
R.S.3	G3	Nitrogen	Uridine	2.000	0.138
R.S.3	G3	Nitrogen	Uridine	2.500	0.149
R.S.3	G3	Nitrogen	Uridine	3.000	0.154
R.S.3	G3	Nitrogen	Uridine	3.500	0.160
R.S.3	G3	Nitrogen	Uridine	4.000	0.163
R.S.3	G3	Nitrogen	Uridine	4.500	0.168
R.S.3	G3	Nitrogen	Uridine	5.000	0.173
R.S.3	G3	Nitrogen	Uridine	5.500	0.180
R.S.3	G3	Nitrogen	Uridine	6.000	0.184
R.S.3	G3	Nitrogen	Uridine	6.600	0.190
R.S.3	G3	Nitrogen	Uridine	7.100	0.197
R.S.3	G3	Nitrogen	Uridine	7.600	0.204
R.S.3	G3	Nitrogen	Uridine	8.100	0.210
R.S.3	G3	Nitrogen	Uridine	8.600	0.214
R.S.3	G3	Nitrogen	Uridine	9.100	0.217
R.S.3	G3	Nitrogen	Uridine	9.600	0.217
R.S.3	G3	Nitrogen	Uridine	10.100	0.221
R.S.3	G3	Nitrogen	Uridine	10.600	0.224
R.S.3	G3	Nitrogen	Uridine	11.100	0.229
R.S.3	G3	Nitrogen	Uridine	11.600	0.235
R.S.3	G3	Nitrogen	Uridine	12.100	0.239
R.S.3	G3	Nitrogen	Uridine	12.600	0.243
R.S.3	G3	Nitrogen	Uridine	13.100	0.246
R.S.3	G3	Nitrogen	Uridine	13.600	0.251
R.S.3	G3	Nitrogen	Uridine	14.100	0.254
R.S.3	G3	Nitrogen	Uridine	14.600	0.257
R.S.3	G3	Nitrogen	Uridine	15.100	0.260
R.S.3	G3	Nitrogen	Uridine	15.600	0.262
R.S.3	G3	Nitrogen	Uridine	16.100	0.263
R.S.3	G3	Nitrogen	Uridine	16.600	0.265
R.S.3	G3	Nitrogen	Uridine	17.100	0.268
R.S.3	G3	Nitrogen	Uridine	17.600	0.270
R.S.3	G3	Nitrogen	Uridine	18.100	0.272
R.S.3	G3	Nitrogen	Uridine	18.600	0.273
R.S.3	G3	Nitrogen	Uridine	19.200	0.274
R.S.3	G3	Nitrogen	Uridine	19.700	0.275
R.S.3	G3	Nitrogen	Uridine	20.200	0.275
R.S.3	G3	Nitrogen	Uridine	20.700	0.276
R.S.3	G3	Nitrogen	Uridine	21.200	0.274
R.S.3	G3	Nitrogen	Uridine	21.700	0.274
R.S.3	G3	Nitrogen	Uridine	22.200	0.273
R.S.3	G3	Nitrogen	Uridine	22.700	0.273
R.S.3	G3	Nitrogen	Uridine	23.200	0.272
R.S.3	G3	Nitrogen	Uridine	23.700	0.273
R.S.3	G3	Nitrogen	Uridine	24.200	0.273
R.S.3	G3	Nitrogen	Uridine	24.700	0.272
R.S.3	G3	Nitrogen	Uridine	25.200	0.271
R.S.3	G3	Nitrogen	Uridine	25.700	0.271
R.S.3	G3	Nitrogen	Uridine	26.200	0.271
R.S.3	G3	Nitrogen	Uridine	26.700	0.269
R.S.3	G3	Nitrogen	Uridine	27.200	0.268
R.S.3	G3	Nitrogen	Uridine	27.700	0.267
R.S.3	G3	Nitrogen	Uridine	28.200	0.268
R.S.3	G3	Nitrogen	Uridine	28.700	0.270
R.S.3	G3	Nitrogen	Uridine	29.200	0.271
R.S.3	G3	Nitrogen	Uridine	29.700	0.271
R.S.3	G3	Nitrogen	Uridine	30.200	0.270
R.S.3	G3	Nitrogen	Uridine	30.700	0.271
R.S.3	G3	Nitrogen	Uridine	31.200	0.270
R.S.3	G3	Nitrogen	Uridine	31.700	0.269
R.S.3	G4	Nitrogen	Inosine	0.000	0.101
R.S.3	G4	Nitrogen	Inosine	0.500	0.111
R.S.3	G4	Nitrogen	Inosine	1.000	0.117
R.S.3	G4	Nitrogen	Inosine	1.500	0.128
R.S.3	G4	Nitrogen	Inosine	2.000	0.134
R.S.3	G4	Nitrogen	Inosine	2.500	0.140
R.S.3	G4	Nitrogen	Inosine	3.000	0.146
R.S.3	G4	Nitrogen	Inosine	3.500	0.152
R.S.3	G4	Nitrogen	Inosine	4.000	0.155
R.S.3	G4	Nitrogen	Inosine	4.500	0.159
R.S.3	G4	Nitrogen	Inosine	5.000	0.162
R.S.3	G4	Nitrogen	Inosine	5.500	0.167
R.S.3	G4	Nitrogen	Inosine	6.000	0.169
R.S.3	G4	Nitrogen	Inosine	6.600	0.174
R.S.3	G4	Nitrogen	Inosine	7.100	0.179
R.S.3	G4	Nitrogen	Inosine	7.600	0.184
R.S.3	G4	Nitrogen	Inosine	8.100	0.189
R.S.3	G4	Nitrogen	Inosine	8.600	0.191
R.S.3	G4	Nitrogen	Inosine	9.100	0.193
R.S.3	G4	Nitrogen	Inosine	9.600	0.194
R.S.3	G4	Nitrogen	Inosine	10.100	0.197
R.S.3	G4	Nitrogen	Inosine	10.600	0.199
R.S.3	G4	Nitrogen	Inosine	11.100	0.203
R.S.3	G4	Nitrogen	Inosine	11.600	0.207
R.S.3	G4	Nitrogen	Inosine	12.100	0.210
R.S.3	G4	Nitrogen	Inosine	12.600	0.213
R.S.3	G4	Nitrogen	Inosine	13.100	0.215
R.S.3	G4	Nitrogen	Inosine	13.600	0.218
R.S.3	G4	Nitrogen	Inosine	14.100	0.220
R.S.3	G4	Nitrogen	Inosine	14.600	0.224
R.S.3	G4	Nitrogen	Inosine	15.100	0.226
R.S.3	G4	Nitrogen	Inosine	15.600	0.228
R.S.3	G4	Nitrogen	Inosine	16.100	0.229
R.S.3	G4	Nitrogen	Inosine	16.600	0.231
R.S.3	G4	Nitrogen	Inosine	17.100	0.235
R.S.3	G4	Nitrogen	Inosine	17.600	0.239
R.S.3	G4	Nitrogen	Inosine	18.100	0.242
R.S.3	G4	Nitrogen	Inosine	18.600	0.243
R.S.3	G4	Nitrogen	Inosine	19.200	0.245
R.S.3	G4	Nitrogen	Inosine	19.700	0.247
R.S.3	G4	Nitrogen	Inosine	20.200	0.246
R.S.3	G4	Nitrogen	Inosine	20.700	0.246
R.S.3	G4	Nitrogen	Inosine	21.200	0.245
R.S.3	G4	Nitrogen	Inosine	21.700	0.244
R.S.3	G4	Nitrogen	Inosine	22.200	0.243
R.S.3	G4	Nitrogen	Inosine	22.700	0.244
R.S.3	G4	Nitrogen	Inosine	23.200	0.243
R.S.3	G4	Nitrogen	Inosine	23.700	0.243
R.S.3	G4	Nitrogen	Inosine	24.200	0.243
R.S.3	G4	Nitrogen	Inosine	24.700	0.243
R.S.3	G4	Nitrogen	Inosine	25.200	0.243
R.S.3	G4	Nitrogen	Inosine	25.700	0.243
R.S.3	G4	Nitrogen	Inosine	26.200	0.242
R.S.3	G4	Nitrogen	Inosine	26.700	0.240
R.S.3	G4	Nitrogen	Inosine	27.200	0.238
R.S.3	G4	Nitrogen	Inosine	27.700	0.237
R.S.3	G4	Nitrogen	Inosine	28.200	0.237
R.S.3	G4	Nitrogen	Inosine	28.700	0.239
R.S.3	G4	Nitrogen	Inosine	29.200	0.242
R.S.3	G4	Nitrogen	Inosine	29.700	0.243
R.S.3	G4	Nitrogen	Inosine	30.200	0.244
R.S.3	G4	Nitrogen	Inosine	30.700	0.243
R.S.3	G4	Nitrogen	Inosine	31.200	0.243
R.S.3	G4	Nitrogen	Inosine	31.700	0.243
R.S.3	G5	Nitrogen	Histamine	0.000	0.104
R.S.3	G5	Nitrogen	Histamine	0.500	0.110
R.S.3	G5	Nitrogen	Histamine	1.000	0.114
R.S.3	G5	Nitrogen	Histamine	1.500	0.123
R.S.3	G5	Nitrogen	Histamine	2.000	0.131
R.S.3	G5	Nitrogen	Histamine	2.500	0.137
R.S.3	G5	Nitrogen	Histamine	3.000	0.140
R.S.3	G5	Nitrogen	Histamine	3.500	0.144
R.S.3	G5	Nitrogen	Histamine	4.000	0.146
R.S.3	G5	Nitrogen	Histamine	4.500	0.148
R.S.3	G5	Nitrogen	Histamine	5.000	0.151
R.S.3	G5	Nitrogen	Histamine	5.500	0.154
R.S.3	G5	Nitrogen	Histamine	6.000	0.155
R.S.3	G5	Nitrogen	Histamine	6.600	0.158
R.S.3	G5	Nitrogen	Histamine	7.100	0.162
R.S.3	G5	Nitrogen	Histamine	7.600	0.166
R.S.3	G5	Nitrogen	Histamine	8.100	0.170
R.S.3	G5	Nitrogen	Histamine	8.600	0.172
R.S.3	G5	Nitrogen	Histamine	9.100	0.173
R.S.3	G5	Nitrogen	Histamine	9.600	0.173
R.S.3	G5	Nitrogen	Histamine	10.100	0.175
R.S.3	G5	Nitrogen	Histamine	10.600	0.177
R.S.3	G5	Nitrogen	Histamine	11.100	0.180
R.S.3	G5	Nitrogen	Histamine	11.600	0.184
R.S.3	G5	Nitrogen	Histamine	12.100	0.187
R.S.3	G5	Nitrogen	Histamine	12.600	0.189
R.S.3	G5	Nitrogen	Histamine	13.100	0.193
R.S.3	G5	Nitrogen	Histamine	13.600	0.195
R.S.3	G5	Nitrogen	Histamine	14.100	0.198
R.S.3	G5	Nitrogen	Histamine	14.600	0.201
R.S.3	G5	Nitrogen	Histamine	15.100	0.203
R.S.3	G5	Nitrogen	Histamine	15.600	0.205
R.S.3	G5	Nitrogen	Histamine	16.100	0.207
R.S.3	G5	Nitrogen	Histamine	16.600	0.208
R.S.3	G5	Nitrogen	Histamine	17.100	0.212
R.S.3	G5	Nitrogen	Histamine	17.600	0.218
R.S.3	G5	Nitrogen	Histamine	18.100	0.221
R.S.3	G5	Nitrogen	Histamine	18.600	0.223
R.S.3	G5	Nitrogen	Histamine	19.200	0.224
R.S.3	G5	Nitrogen	Histamine	19.700	0.225
R.S.3	G5	Nitrogen	Histamine	20.200	0.226
R.S.3	G5	Nitrogen	Histamine	20.700	0.226
R.S.3	G5	Nitrogen	Histamine	21.200	0.224
R.S.3	G5	Nitrogen	Histamine	21.700	0.222
R.S.3	G5	Nitrogen	Histamine	22.200	0.220
R.S.3	G5	Nitrogen	Histamine	22.700	0.220
R.S.3	G5	Nitrogen	Histamine	23.200	0.220
R.S.3	G5	Nitrogen	Histamine	23.700	0.219
R.S.3	G5	Nitrogen	Histamine	24.200	0.219
R.S.3	G5	Nitrogen	Histamine	24.700	0.219
R.S.3	G5	Nitrogen	Histamine	25.200	0.216
R.S.3	G5	Nitrogen	Histamine	25.700	0.217
R.S.3	G5	Nitrogen	Histamine	26.200	0.217
R.S.3	G5	Nitrogen	Histamine	26.700	0.214
R.S.3	G5	Nitrogen	Histamine	27.200	0.212
R.S.3	G5	Nitrogen	Histamine	27.700	0.210
R.S.3	G5	Nitrogen	Histamine	28.200	0.212
R.S.3	G5	Nitrogen	Histamine	28.700	0.214
R.S.3	G5	Nitrogen	Histamine	29.200	0.218
R.S.3	G5	Nitrogen	Histamine	29.700	0.220
R.S.3	G5	Nitrogen	Histamine	30.200	0.221
R.S.3	G5	Nitrogen	Histamine	30.700	0.221
R.S.3	G5	Nitrogen	Histamine	31.200	0.221
R.S.3	G5	Nitrogen	Histamine	31.700	0.220
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	0.000	0.104
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	0.500	0.111
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	1.000	0.114
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	1.500	0.122
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	2.000	0.129
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	2.500	0.136
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	3.000	0.143
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	3.500	0.149
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	4.000	0.152
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	4.500	0.158
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	5.000	0.164
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	5.500	0.172
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	6.000	0.178
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	6.600	0.186
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	7.100	0.194
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	7.600	0.202
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	8.100	0.211
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	8.600	0.216
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	9.100	0.222
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	9.600	0.226
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	10.100	0.231
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	10.600	0.236
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	11.100	0.241
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	11.600	0.245
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	12.100	0.248
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	12.600	0.250
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	13.100	0.254
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	13.600	0.257
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	14.100	0.258
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	14.600	0.259
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	15.100	0.260
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	15.600	0.262
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	16.100	0.262
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	16.600	0.262
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	17.100	0.266
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	17.600	0.272
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	18.100	0.274
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	18.600	0.275
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	19.200	0.276
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	19.700	0.277
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	20.200	0.274
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	20.700	0.275
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	21.200	0.272
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	21.700	0.270
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	22.200	0.270
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	22.700	0.270
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	23.200	0.268
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	23.700	0.268
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	24.200	0.270
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	24.700	0.268
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	25.200	0.268
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	25.700	0.267
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	26.200	0.265
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	26.700	0.265
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	27.200	0.262
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	27.700	0.266
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	28.200	0.268
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	28.700	0.274
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	29.200	0.276
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	29.700	0.279
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	30.200	0.279
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	30.700	0.279
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	31.200	0.281
R.S.3	G6	Nitrogen	L-Pyro-Glutamic Acid	31.700	0.284
R.S.3	G7	Nitrogen	Cytidine	0.000	0.102
R.S.3	G7	Nitrogen	Cytidine	0.500	0.107
R.S.3	G7	Nitrogen	Cytidine	1.000	0.113
R.S.3	G7	Nitrogen	Cytidine	1.500	0.123
R.S.3	G7	Nitrogen	Cytidine	2.000	0.129
R.S.3	G7	Nitrogen	Cytidine	2.500	0.137
R.S.3	G7	Nitrogen	Cytidine	3.000	0.145
R.S.3	G7	Nitrogen	Cytidine	3.500	0.163
R.S.3	G7	Nitrogen	Cytidine	4.000	0.186
R.S.3	G7	Nitrogen	Cytidine	4.500	0.213
R.S.3	G7	Nitrogen	Cytidine	5.000	0.246
R.S.3	G7	Nitrogen	Cytidine	5.500	0.291
R.S.3	G7	Nitrogen	Cytidine	6.000	0.370
R.S.3	G7	Nitrogen	Cytidine	6.600	0.514
R.S.3	G7	Nitrogen	Cytidine	7.100	0.556
R.S.3	G7	Nitrogen	Cytidine	7.600	0.574
R.S.3	G7	Nitrogen	Cytidine	8.100	0.574
R.S.3	G7	Nitrogen	Cytidine	8.600	0.597
R.S.3	G7	Nitrogen	Cytidine	9.100	0.608
R.S.3	G7	Nitrogen	Cytidine	9.600	0.619
R.S.3	G7	Nitrogen	Cytidine	10.100	0.623
R.S.3	G7	Nitrogen	Cytidine	10.600	0.630
R.S.3	G7	Nitrogen	Cytidine	11.100	0.638
R.S.3	G7	Nitrogen	Cytidine	11.600	0.644
R.S.3	G7	Nitrogen	Cytidine	12.100	0.642
R.S.3	G7	Nitrogen	Cytidine	12.600	0.646
R.S.3	G7	Nitrogen	Cytidine	13.100	0.650
R.S.3	G7	Nitrogen	Cytidine	13.600	0.654
R.S.3	G7	Nitrogen	Cytidine	14.100	0.659
R.S.3	G7	Nitrogen	Cytidine	14.600	0.661
R.S.3	G7	Nitrogen	Cytidine	15.100	0.661
R.S.3	G7	Nitrogen	Cytidine	15.600	0.665
R.S.3	G7	Nitrogen	Cytidine	16.100	0.663
R.S.3	G7	Nitrogen	Cytidine	16.600	0.670
R.S.3	G7	Nitrogen	Cytidine	17.100	0.675
R.S.3	G7	Nitrogen	Cytidine	17.600	0.676
R.S.3	G7	Nitrogen	Cytidine	18.100	0.676
R.S.3	G7	Nitrogen	Cytidine	18.600	0.677
R.S.3	G7	Nitrogen	Cytidine	19.200	0.679
R.S.3	G7	Nitrogen	Cytidine	19.700	0.678
R.S.3	G7	Nitrogen	Cytidine	20.200	0.681
R.S.3	G7	Nitrogen	Cytidine	20.700	0.684
R.S.3	G7	Nitrogen	Cytidine	21.200	0.681
R.S.3	G7	Nitrogen	Cytidine	21.700	0.680
R.S.3	G7	Nitrogen	Cytidine	22.200	0.689
R.S.3	G7	Nitrogen	Cytidine	22.700	0.693
R.S.3	G7	Nitrogen	Cytidine	23.200	0.691
R.S.3	G7	Nitrogen	Cytidine	23.700	0.695
